longitude,latitude
27.73291473595335,-29.454763858656438
27.73306369427426,-29.455007929370204
27.732895631597895,-29.455086552689718
27.733161410388917,-29.45505534180725
27.7328435224788,-29.454909996111862
27.732694596153973,-29.4547635699181
27.733233567082078,-29.455095635986297
27.733178764666192,-29.454949918727216
27.732699978481357,-29.454927911802248
27.732876128443646,-29.454877008168992
27.733162807917328,-29.455048135948623
27.732751478265357,-29.455051982460706
27.73269042302425,-29.455113230542985
27.73318005179702,-29.454738552933257
27.732637942358,-29.454726822039156
27.73283134487027,-29.45476006616141
27.733020899040575,-29.455094776943074
27.733143408049056,-29.454649592938964
27.733121543755736,-29.455042540252325
27.732949193621153,-29.454760953424564
27.732838667652988,-29.455002956518896
27.733262971116456,-29.455092029637402
27.732681011821875,-29.454850397259655
27.732704557423425,-29.454897574582198
27.732634124408808,-29.455099177319248
27.732880326418385,-29.454868881770626
27.733044180117766,-29.454742073568568
27.733145831691825,-29.454777504044767
27.733030611057842,-29.455085229671827
27.732957751982592,-29.454951811975068
27.7329830811948,-29.45507189894099
27.732711018309487,-29.454836365611154
27.732805327984398,-29.454700958155733
27.733181263206006,-29.454909091417164
27.732663338484794,-29.45484892283318
27.73298342463742,-29.45500599045128
27.73332290608659,-29.455055198943633
27.732613802434162,-29.455014716480033
27.73285300490126,-29.454736590739145
27.73265148237893,-29.4549938008094
27.733138688418745,-29.45509347464269
27.733072366425965,-29.455052114066334
27.73291299447997,-29.45473308924503
27.732685966624658,-29.45505821382071
27.732715886159184,-29.454741033240815
27.733153584157215,-29.45481093653507
27.73320062189785,-29.454891445827847
27.732815081335705,-29.45478279326424
27.73266534752634,-29.454992497635946
27.732845773051015,-29.454825948490235
27.73299614537451,-29.45468758265537
27.732859001865194,-29.45496923255897
27.733010060002755,-29.454779051960358
27.733001408913314,-29.454922065677884
27.733086288101006,-29.454927271433064
27.73316268500105,-29.4548954349648
27.733001746345927,-29.454747739705386
27.733107863070394,-29.45470355252004
27.732970479217073,-29.455079442225983
27.7331218283889,-29.454773655182745
27.732645679845486,-29.454981162860594
27.732706130413813,-29.4549304930058
27.733101183182775,-29.454821080899354
27.733117172489415,-29.45477442769867
27.733238434808626,-29.455008521998334
27.732985671283576,-29.455070743199855
27.732764559730068,-29.455063387869934
27.73289237855381,-29.454912422961804
27.73327797592166,-29.455077516687137
27.73298539470891,-29.455085590664194
27.733119725522993,-29.45482162960557
27.73314411934363,-29.454817099349352
27.73307863089646,-29.455104528800653
27.733080095671685,-29.455058082315936
27.732907170593382,-29.45475653473329
27.732703835561523,-29.455022423097866
27.733320177044092,-29.45504197613556
27.73287802880242,-29.454797286083437
27.733207844273757,-29.454740223919437
27.7328961212305,-29.454711662510018
27.733283342687503,-29.454869164837103
27.73300792950955,-29.454909017358247
27.733018692492855,-29.455087281934492
27.732775708766006,-29.454933284495905
27.732851413103223,-29.454695370116
27.732634198148045,-29.454782725316992
27.73286272526605,-29.45485282784176
27.73323537836505,-29.454829796904285
27.73326029972376,-29.455096839563936
27.73308004071547,-29.45470149178396
27.73314489171891,-29.454998782861193
27.73322408110944,-29.455074819253714
27.732806479852023,-29.454861796578257
27.73290008643139,-29.45509729273849
27.733162903656932,-29.455022378636407
27.73306220153608,-29.45481918282592
27.73284688107041,-29.454746936835416
27.733312106333457,-29.45495214320027
27.7331045310559,-29.45499500045901
27.732918550288893,-29.454950821251302
27.732969674057333,-29.45500189811394
27.73292125465656,-29.454990121800716
27.733288096101507,-29.454965065509008
27.732712032299933,-29.454828373907638
27.732648342976773,-29.454901033065948
27.733392716306593,-29.455111175429803
27.73284242540912,-29.455091536138067
27.732712667662263,-29.455050573086865
27.732980896723397,-29.454768924687166
27.732745498569095,-29.45473928168765
27.73294474134883,-29.4550813917369
27.732940429024303,-29.45488308014573
27.733202178989362,-29.454845181334413
27.73321772089166,-29.45497013661428
27.73294616316991,-29.454911502047693
27.732769930168594,-29.454895041506028
27.732755155570707,-29.45484793755694
27.732913511446647,-29.45503268403807
27.73277500665092,-29.454971599353296
27.73308293006196,-29.455055689638808
27.73263090170613,-29.45498811493918
27.73272562885705,-29.455096876412032
27.733132599540305,-29.454915073257105
27.732672185386892,-29.45485064208978
27.73319498348181,-29.454729447899886
27.732643794909407,-29.45500198406134
27.733150783454462,-29.454988075344588
27.73317938567295,-29.45508908301629
27.733036019740922,-29.454764034704738
27.733216105163503,-29.454843163550922
27.73281884663329,-29.454976974095175
27.733275657233243,-29.455088255784666
27.733261701296055,-29.454904811501837
27.733054592104654,-29.455097784974733
27.732895783432554,-29.45468833485562
27.7328945472931,-29.4551186169343
27.732924707775055,-29.454785665535294
27.73320156606016,-29.455048187513714
27.7332347919821,-29.45484544892993
27.732968152686183,-29.45474012279941
27.73297320981044,-29.454710601182203
27.733154889972425,-29.454837872476055
27.733289321195375,-29.454919699952807
27.732695933465912,-29.45501386194131
27.732973934648875,-29.45511311286813
27.733127078436894,-29.45487453730363
27.733009876155748,-29.454863825286
27.732692973093627,-29.45477434830121
27.732805345280894,-29.454835306493447
27.733187152904804,-29.455043675360997
27.73294703549103,-29.455073496889625
27.732619878115095,-29.455083714061512
27.733139622446632,-29.454694650316487
27.73299989237255,-29.454757254597116
27.733197382922544,-29.45499701877862
27.733230651482845,-29.454998461029522
27.732633009405838,-29.454768986822994
27.733071019244676,-29.454743189149383
27.733174306311486,-29.454722448119888
27.73330186920658,-29.454877210118934
27.732673963221263,-29.454932877832277
27.732972703460835,-29.454924856105883
27.732716703489437,-29.4548466468891
27.732734591894484,-29.454940093809842
27.733002215059408,-29.455102213247372
27.733052531609374,-29.45479870026204
27.73328206922432,-29.45499542658535
27.73286963755368,-29.455063004509753
27.733057058674287,-29.45494380063012
27.732696203891344,-29.454776187489678
27.732608460138085,-29.45487547286795
27.732934071265095,-29.45488318112691
27.732668057986434,-29.454972678592203
27.733072710628953,-29.45466588058661
27.732893092030064,-29.455054676295205
27.732663017090058,-29.454846733165997
27.733271382818582,-29.4550771625192
27.73270688046454,-29.4549665679323
27.73277256562725,-29.454943335086444
27.732820260458602,-29.455089033119435
27.73318440877622,-29.45466530703857
27.733197984237208,-29.454657597649504
27.73267861544358,-29.4549283428482
27.733043915469583,-29.45492850649586
27.733099333914357,-29.455027603818635
27.733079683287748,-29.45490360992025
27.732806293969432,-29.45496863484736
27.732842932884395,-29.455031525728355
27.73265469921143,-29.455030732772038
27.73296014491964,-29.455042154387495
27.7331978359689,-29.4546800370728
27.732794475524436,-29.454872606742125
27.733118428535427,-29.455075124054346
27.732768032530064,-29.4548190139157
27.73329586921895,-29.455066039206972
27.73321422605605,-29.45480948538622
27.733024315953646,-29.454850545928057
27.73290945626214,-29.45485568691412
27.733211682157233,-29.454788180536063
27.73280499660225,-29.454734414364466
27.732988154712217,-29.454953096517816
27.733231727931,-29.455107903259034
27.7330248215147,-29.45491075978718
27.732821015498953,-29.4548149129504
27.733200204770093,-29.454939243910275
27.733285539015856,-29.45509782741367
27.73277302149894,-29.45500283903025
27.73322059309365,-29.454833650420216
27.7329724210759,-29.454984693319002
27.732623358539833,-29.45508729293022
27.733044501199448,-29.455079197864748
27.732764778642327,-29.454754237844533
27.732689826145727,-29.455003149196138
27.732900270995714,-29.454833527342526
27.733172136787644,-29.455080999516184
27.73282191103061,-29.455001068848397
27.733148189248126,-29.45479435070082
27.732659303057105,-29.454870156735527
27.73271948987303,-29.454991351753282
27.733212024533387,-29.454755623843216
27.732816432549573,-29.45497014397155
27.732877526668766,-29.45469546574975
27.733121740158754,-29.455087860815606
27.732967680861314,-29.454853167656488
27.733100383715808,-29.454784221284108
27.733346049215815,-29.455009773280228
27.733080298265808,-29.454915130743036
27.733266554527678,-29.454960360606737
27.732857887487267,-29.4548372423112
27.732713317517778,-29.454938889801987
27.732763780045705,-29.45506377832493
27.73335396169646,-29.455072671710603
27.733090539234794,-29.45467004173771
27.732870689008458,-29.454854768348643
27.733216452392806,-29.454800130180928
27.73286769074154,-29.45476514086493
27.73313193839058,-29.455113852796497
27.73311722790189,-29.454957588735006
27.732965797264846,-29.454750741070267
27.73282095555202,-29.45482643261703
27.732782995774375,-29.45503974842795
27.7331065003528,-29.45493118922761
27.732749143941952,-29.454715983793054
27.733106869779736,-29.454937087469954
27.732999694219814,-29.454917104872763
27.733196232814244,-29.45508129152073
27.732844822237986,-29.455063217554393
27.73274224114342,-29.454792447929147
27.732679352694845,-29.454831265738626
27.732616241071295,-29.45481445350184
27.733004454935585,-29.4547275277722
27.732869573529626,-29.454780393090022
27.733155184975853,-29.454744208359077
27.73318474132318,-29.455068343798022
27.733197778737054,-29.455055147501454
27.733076810368477,-29.454747407843968
27.732804661103845,-29.455045349704868
27.73336139869225,-29.455001708831283
27.7329417041918,-29.455076995932806
27.73312698132235,-29.454878429013203
27.733315521397532,-29.454929977664197
27.73295445130493,-29.454844645717007
27.733090204249883,-29.455082290549008
27.73283871734996,-29.454962616641563
27.7327942778689,-29.45490052736765
27.733315213302877,-29.455035376198754
27.73315067268107,-29.455016685340897
27.73290389704351,-29.45471923776571
27.733138316702075,-29.454879219201047
27.73292232850187,-29.45468374033386
27.73299904566096,-29.45495970702638
27.732942226078713,-29.454855327749843
27.732736707868987,-29.45473257637575
27.732807026499128,-29.45509954197687
27.733203744866543,-29.454703638029073
27.733127759971,-29.455011698155797
27.73264238385121,-29.454903695547124
27.733261599011943,-29.4547938040876
27.733092047638962,-29.454863651545473
27.732657857053976,-29.45507933512742
27.73267595215508,-29.45484623149334
27.732963949084887,-29.454738227852598
27.73292862994497,-29.454978199722653
27.732994071067957,-29.454906422058848
27.73313579046047,-29.455082851699046
27.73289814506325,-29.45487437567311
27.732623575547628,-29.454761866195923
27.73267209639711,-29.45486362966503
27.73316598580594,-29.45495952657811
27.732970774035234,-29.454698281900637
27.73298599626214,-29.454979583261586
27.73297216912564,-29.454713731986974
27.733353796861724,-29.45502242083614
27.732772052696323,-29.454852461450063
27.732945157549718,-29.45475501656925
27.73315425079808,-29.454952267080813
27.733032059596113,-29.454828643752908
27.73298928085514,-29.4550923969337
27.732711945566546,-29.4549311478679
27.733224302598998,-29.45506526973283
27.73293261503671,-29.454864442530805
27.732810860078132,-29.45470344712601
27.732857723230904,-29.454810026167028
27.733187215727888,-29.454950085582347
27.73328030576154,-29.45492010037201
27.733013571774574,-29.45491962717565
27.733005209780746,-29.45467521679807
27.733330231333742,-29.455105038298086
27.73324778542823,-29.454998883366688
27.733077134186424,-29.454910752561233
27.73335004321262,-29.455057285373098
27.732682644989772,-29.45490636637517
27.732641511357393,-29.45480653773941
27.732663264828894,-29.454873112773594
27.732731370865093,-29.454927989654223
27.732929162242616,-29.45499347442397
27.733173924445044,-29.455100110356216
27.73306689605348,-29.45504078939972
27.73259771035584,-29.454754619868154
27.733002344154578,-29.454748936815673
27.73285672896053,-29.454893050055183
27.73321240489538,-29.45495550417801
27.73324852031377,-29.454884776346006
27.733266511371482,-29.45504270774078
27.73308113520799,-29.454682761827687
27.733138959078286,-29.454950166698346
27.73327805270651,-29.45500824155246
27.733188819965598,-29.454949466665187
27.73261594251036,-29.454803710804057
27.733019924801734,-29.454738415823467
27.73301346925422,-29.455014415823044
27.7331874957206,-29.454881973490735
27.732787226931375,-29.45502516738338
27.73299824712577,-29.454719256695338
27.73304078258014,-29.45483616747698
27.732745723882836,-29.45472243392442
27.73282609226589,-29.454799483746083
27.732907570984846,-29.454819167610275
27.732821133788132,-29.454830719786464
27.732748390983744,-29.45511014665257
27.732943927495388,-29.454790856070666
27.732693381324374,-29.454871798172938
27.732634208819935,-29.454780856427515
27.732967184498705,-29.45476185654093
27.73274702263372,-29.454819857604907
27.732686971337355,-29.454918445050225
27.733313755980568,-29.454946708612447
27.73283079834268,-29.454945647088028
27.733109927975626,-29.454910026282302
27.733157964981388,-29.45476944830531
27.733048932438294,-29.454924101044273
27.73270660088997,-29.454728314810392
27.73274319112339,-29.454804134123577
27.732720728487568,-29.455113702316716
27.73308255690111,-29.454968541701554
27.733110157131716,-29.454877593976807
27.733019173637523,-29.45497186034214
27.73262443376408,-29.454784286414213
27.733027418455855,-29.455090504186863
27.733142999460085,-29.455051187402002
27.733021324813734,-29.45471101685673
27.733051517368644,-29.454675142492718
27.7330591523584,-29.454922470188272
27.733097514317592,-29.45478716279174
27.733180342430572,-29.454866067621733
27.732622305598746,-29.455045542835084
27.733080261506725,-29.455054525453665
27.732665102816895,-29.454985255695075
27.733199282256958,-29.454948338255168
27.73330405513213,-29.4549257207903
27.733008156031463,-29.454736851488505
27.73289924065012,-29.454960392094208
27.733220156603448,-29.455090616550347
27.73268203970509,-29.45502567996582
27.733012773323438,-29.45479025216476
27.732671323363046,-29.45471913937325
27.733233836475858,-29.455017759676124
27.73300915129322,-29.454924075085458
27.733049627102115,-29.455090962980886
27.732934209979124,-29.454681792238052
27.73318929952746,-29.454970913783413
27.73310452990328,-29.454906926967837
27.732859959999892,-29.454814618570516
27.73322277050783,-29.4547517613826
27.733017053578966,-29.454808270686517
27.73291182936418,-29.4548729661539
27.732999909121872,-29.455067595150975
27.733066280685247,-29.45507156221444
27.732758045630995,-29.454778196077868
27.732871486955492,-29.454711056432366
27.73262456081733,-29.45510539428927
27.732972983460225,-29.454782579897458
27.73269678588951,-29.454993235939472
27.733288237044917,-29.454881802055652
27.732655729625833,-29.45503722514291
27.73280351941249,-29.45495963915089
27.733054323258433,-29.45481468418024
27.733009343179496,-29.454848159544163
27.73299572123469,-29.455027492440326
27.732883428064365,-29.45493291331748
27.73261792683143,-29.4548716858219
27.7332165491695,-29.454892354299012
27.7330399271832,-29.455012558255927
27.733236708867107,-29.45494333829598
27.73313869725034,-29.454799784856828
27.732767562381778,-29.45507093975906
27.733313387138622,-29.455005565613675
27.73322149179401,-29.45487959851114
27.732653842815267,-29.454756311706095
27.732908934414287,-29.45506088482048
27.73315469952053,-29.454786979493225
27.732939169232544,-29.45505988760154
27.73309100954101,-29.454665498685223
27.733153602203767,-29.454683149877457
27.732918414616613,-29.45496687660422
27.733139327002867,-29.454694666720066
27.733065460105742,-29.455050046818616
27.73266441019787,-29.4550719543997
27.732933071828338,-29.454954017201015
27.732642315664613,-29.45473040705181
27.733047818837964,-29.454978583692192
27.732975119754887,-29.454769667107097
27.732759164916907,-29.454757681179757
27.73263520093227,-29.455034539611546
27.73275566081392,-29.455077009598927
27.732806743162683,-29.45476909988367
27.733221876107777,-29.454861501276426
27.732772450752925,-29.45510394863763
27.73298031059479,-29.454736504375937
27.732748308412496,-29.454928590544128
27.73319795394459,-29.455091256020285
27.732922384756986,-29.45485157448695
27.732957896589685,-29.454875989815108
27.733149721977103,-29.45478628001221
27.733130740530935,-29.45471670506188
27.733250093101,-29.455085162305206
27.732854170505053,-29.454854737906857
27.732790144187202,-29.454829529372944
27.733198010865884,-29.455039887746118
27.733005147722135,-29.45506583934797
27.73331720862284,-29.45504054939724
27.732854831119237,-29.45482169007608
27.733103157045434,-29.454790081475345
27.732652697772473,-29.455034545856236
27.733150265746385,-29.454821533491348
27.732612429594464,-29.454905869859875
27.733194873330895,-29.454917625674465
27.73317127879557,-29.454898305736503
27.732825936411622,-29.45498490216389
27.733352921205288,-29.455012199226015
27.732754732213888,-29.454836311550007
27.73329000824021,-29.454855704909267
27.732949946611683,-29.454973066475006
27.73293082520783,-29.45484067339912
27.732712274069797,-29.454852959602324
27.7327562908586,-29.454857686632522
27.732821023039772,-29.45507384024701
27.73327691570164,-29.45499653025989
27.733302137764213,-29.45489132974928
27.73265762156451,-29.455014047268268
27.733159719617127,-29.454964961937183
27.732748107375734,-29.45502451413656
27.732924318747013,-29.454689389856664
27.733158465646618,-29.455003216426633
27.732995057158703,-29.454799470072178
27.73314755006398,-29.454992911813807
27.733182562984023,-29.4548627166113
27.732782117967393,-29.454943046000672
27.732877723127785,-29.454896344531278
27.73289616973481,-29.454845836014872
27.732707878837214,-29.45509651484842
27.732803557714305,-29.45496832287359
27.732962054497527,-29.45471473702743
27.732710860108114,-29.454872869332846
27.733306616402086,-29.455031729717867
27.732997268398748,-29.454955358583668
27.733137405914754,-29.45498171864492
27.73262844655332,-29.45507533764166
27.732842651142224,-29.45505343750854
27.73303966734881,-29.454700294520347
27.733164617197957,-29.45485186024202
27.732783223113042,-29.454814444486743
27.73288821740078,-29.45498983358863
27.733337126557497,-29.455038447063167
27.7331977305783,-29.454779409648015
27.733264660228528,-29.45510298278917
27.733307754558425,-29.454882558467826
27.733214967341702,-29.454862013301266
27.73286628343716,-29.454938609872674
27.732698347206814,-29.45499716994151
27.733050688768987,-29.45471753275633
27.733039593739676,-29.454937156650676
27.73264898651449,-29.454865258914307
27.732955956477486,-29.455111489206217
27.732883841181163,-29.45476493857737
27.732741266369192,-29.455026826473407
27.73285073092568,-29.45474382080386
27.733329038630117,-29.454994201365746
27.732984423807338,-29.45472707879383
27.732889138557272,-29.454897305406877
27.7332353313412,-29.45500763692611
27.733005805293708,-29.45472443730895
27.733291267875973,-29.454880205729868
27.73281538508638,-29.45508495450187
27.732940001359694,-29.454914217564312
27.733020143325092,-29.454697811027103
27.732805727562955,-29.455045121305275
27.73285210133443,-29.454916341744944
27.733326653228907,-29.455092632088515
27.733129275086924,-29.45481465899602
27.73311551119237,-29.45475128479825
27.733258763274854,-29.455105295861685
27.732660927877205,-29.455094390712215
27.73303852851411,-29.454966154437784
27.73302175078815,-29.45508273145931
27.73262119296176,-29.45482202281556
27.732954867693405,-29.45506161815307
27.73299199249398,-29.454723117206008
27.7331025965587,-29.454859262755267
27.733096286298878,-29.454732115287026
27.732667737636316,-29.45481563573008
27.732890199164206,-29.45497795577984
27.73298516218448,-29.454742686297916
27.732935458702087,-29.455046661602836
27.732761747780156,-29.45485396774376
27.733254531187775,-29.454783678514957
27.73284781419421,-29.454984894872194
27.73322303974145,-29.4547619043792
27.73269182028946,-29.455071281221382
27.732849097024104,-29.4550592162582
27.732926640664164,-29.454955920035083
27.73280263974832,-29.454811075061983
27.73291978362533,-29.454770699172112
27.732959625972615,-29.45490104455452
27.732941555730722,-29.45505142237532
27.732775056606148,-29.454952617053227
27.733148838928734,-29.455036626998737
27.733173266680808,-29.454915890201658
27.7330580192363,-29.454734072474018
27.733266919492905,-29.455100491855944
27.733137298983355,-29.454866709939186
27.733060300716634,-29.454940989559482
27.732934046585736,-29.45507496427431
27.7330790095529,-29.455078660612337
27.732876757812708,-29.454709210887994
27.732864541720225,-29.454831439041516
27.732922765441884,-29.454897285529864
27.73306936566621,-29.45471983163819
27.733100169234582,-29.454835244885228
27.732933079291982,-29.454966388719996
27.732994479282436,-29.454724149534304
27.732832120090848,-29.454945453909176
27.73292654748031,-29.4549953288258
27.73266209161154,-29.455050969178522
27.73290751442439,-29.454971770898595
27.732824630774022,-29.455061590694715
27.73303121253287,-29.454664771979168
27.732659843302006,-29.455007889739075
27.73290886681485,-29.454897182010924
27.73286575489683,-29.45470306638894
27.73285885808431,-29.454859548242084
27.733100844890288,-29.454906663246682
27.73324959279529,-29.455048234462215
27.732668783601714,-29.45475220807041
27.73273513304311,-29.454720926054154
27.733178664757393,-29.454720757606438
27.732719053588372,-29.454933117920312
27.73302937208343,-29.454682605758897
27.732652884180215,-29.45499434834148
27.732782636744584,-29.454960158172565
27.732822096971073,-29.454785499977778
27.73309967985018,-29.454708051095405
27.73265367066573,-29.45493901321597
27.73314868425408,-29.454871089511226
27.732867912441243,-29.454939941451215
27.732977451539064,-29.454694151899147
27.73288817737571,-29.45508886888904
27.733126245434637,-29.45489433386819
27.73291002306831,-29.455048842670934
27.733258110556655,-29.454807609842284
27.732810609436097,-29.454964477106444
27.732836338228978,-29.45493942536935
27.73264337525112,-29.45495742678948
27.733084111858286,-29.455011565095358
27.73325740572295,-29.454957494265464
27.733105880589704,-29.455077109257058
27.733177539588553,-29.455073698145004
27.733072158438162,-29.454872716215657
27.73274806142055,-29.454829669496885
27.733038157306527,-29.454874690724505
27.733295791996397,-29.45501046227115
