b5,b6,b7,b11,b12,ndvi,ndwi,soil_moisture,temperature,humidity,precipitation,crop_type,label,x,y
1276.9135683566044,1622.745993460413,1856.8571305138914,1639.2516765438772,1918.4633858532304,0.7406758608684835,0.3129941397124212,0.2890911435888655,294.2891478673657,51.795433869157236,3.0219415656168978,maize,0,29.217716060662795,-28.96226135369899
1129.3072473298682,1228.5648581973633,1623.8929413373708,2147.3832920911786,2080.869650279735,0.4296984673233186,0.1328276804316915,0.10126591648863392,305.36125381122736,86.58595579007404,0.8434541453186316,maize,1,28.624082247618038,-28.816630837962226
1024.626383564251,1211.0485570374476,1302.1027658041473,2092.2898290585895,2234.1151974816644,0.375461188399713,0.11383453996650096,0.19135916245180118,303.03900567563375,89.53534077157317,1.288274533409635,potato,1,27.488107469495112,-29.082850557950838
1292.9107501938888,1648.2472415243185,1673.1844657608979,1871.4000494092093,1947.3237624573544,0.8360084583294809,0.29635855436715636,0.20766031409657976,293.4554583259424,60.53485047932979,3.3563987943234723,maize,0,27.42373186671523,-29.430717348837465
1115.3725105945528,1305.8208718445999,1262.8435642603251,2135.7787360348284,2256.0784526368234,0.3116142563798867,0.15415256215876386,0.20269010260174514,298.86699189612875,65.62174960084877,1.9120282137669278,potato,1,29.16768079645026,-28.68219483963141
1457.0890510693166,1713.5565640180598,1814.4802116191843,1865.1391251305797,1868.4730755359653,0.7256892975456104,0.33794846102466336,0.2113587392731214,297.28954417977997,60.14636452170897,2.5818741393863225,potato,0,28.16399504533115,-29.46044626711409
1508.8950596967366,1606.4280019095463,1570.6706266484832,1728.4696290740033,1967.9597748934675,0.6764034067105282,0.26348166841414317,0.26082292947909874,298.13671551971146,58.483996523941826,4.643944089325325,potato,0,28.815228334306653,-28.550710633128677
1333.8213535231612,1685.2433334796224,1604.8975113880758,1788.5263558533102,1950.4987278980457,0.7316959511159005,0.34328775970850606,0.18998517964721118,296.99649629247716,60.25054688839044,1.846670767426288,maize,0,28.3730666617653,-29.09934856232987
1203.2465260551146,1148.0630034045987,1341.8919112560498,2226.691114918662,2129.2330534381217,0.6122156197012634,0.12219097140731143,0.18873170267146683,300.21920858526573,74.404746439382,-1.0930138720552582,maize,1,27.433004674775038,-29.68891153660026
1355.9955513303016,1613.0740577286092,1872.9527946879339,1656.413784882056,2016.316375215496,0.6487806179332855,0.3005116530509793,0.20092456744760245,299.3863104227898,66.9905969557347,1.8997831228412054,potato,0,27.066278276354055,-29.36987127932573
976.2184501173151,1513.3033374656266,1165.7494640572997,2084.8214904964416,2258.8317206484576,0.5586016816145353,0.11404959338675164,0.11886502400897031,302.3756332489282,70.06999065341168,1.0285081944446308,potato,1,27.29541206905414,-29.136851952735284
1181.286211883896,1362.9628841923611,1300.5205986893513,2043.981895980303,2274.7293605123264,0.4849602097021025,0.13051851327167324,0.14895492030179258,303.35198214992636,87.77664895788425,1.0267428889313361,sweet_potato,1,27.852008850632544,-28.645409616232513
1181.3509636000638,1430.547880715433,1402.520460995931,2168.1952971294963,2168.9733243406545,0.48254163489880303,0.11620831762442212,0.14349284728161577,303.2909878949782,80.95157025436913,0.8454234534132219,maize,1,27.73302692924516,-29.909804454723176
1162.4119817052156,1362.834550926428,1398.5303872583702,2010.274562851417,2207.5804558193727,0.609238727568546,0.06614191442439442,0.19875598667088756,302.5588278554936,66.74502803207488,1.2428913266776052,potato,1,27.35747920513209,-29.00082767339331
1049.305682462887,1252.8961694381678,1427.8459924829162,1955.1915658502676,2059.2536225623444,0.4244966571108723,0.0640777889373782,0.13932764241440762,303.93272269679403,89.75356216949552,2.1861276985616156,maize,1,27.27799370576538,-29.565487280989196
1432.271856033809,1517.2769056447678,1762.3215817089406,1953.2738913002577,1889.1239851543141,0.6920030735018285,0.3200855861049471,0.28450719958555565,296.7963385843425,67.24092481810416,2.512592400781795,maize,0,27.184491411838497,-29.436906002757226
1195.9270826085208,1515.3182457511557,1307.918292453434,2187.232063672068,2218.334200573835,0.5451143607795041,0.2094901466608836,0.10958508573224242,300.48083447345766,69.00607354555977,-0.19911657944784555,potato,1,28.45914027962718,-30.436757262373533
1134.175597577716,1487.6170839215886,1514.050860582326,2042.3096344337596,2110.158532865164,0.3474244978319239,0.1245959585753253,0.08398833964896789,308.49437629756306,86.79440120721287,1.1246594783162362,sweet_potato,1,29.46819032328736,-30.284124528682593
1523.781631197346,1440.5572341205634,1628.0749972455474,1800.5243699718183,1904.6980593764742,0.6942730077373691,0.2774967264260378,0.28114249661737495,294.7971387118522,63.576205149787064,2.620295631711899,maize,0,27.57160701375866,-29.1894285627477
1133.2314011979593,1225.1513463443446,1586.1382370627027,2111.567463429286,2317.9297184063826,0.45144388340587494,0.10337592407050546,0.2530373962440994,308.2660225273296,72.51035851520926,2.2772567607634846,maize,1,27.3350380711266,-30.539556379741988
1168.605145999844,1405.8424486849588,1188.9512616292263,1981.6741487334225,1996.07678222399,0.3035076539419896,0.08652965827777212,0.18587711278979813,307.5070711562881,75.74094780419775,2.8028924364570336,potato,1,29.155909271866864,-28.606006690318953
1229.6617560644845,1594.4452301103381,1746.0878538727168,1796.7305251905907,1693.2557899960123,0.6309949270892554,0.29554399802436054,0.18477652497475733,300.0090176464901,68.66598246096848,1.5601202136726449,sweet_potato,0,27.454700210997864,-29.87409870501989
1150.4046515517844,1246.974238162756,1304.8552601285187,2089.2969640045444,2096.4757677580624,0.30142739536644564,0.07231753473264091,0.09010610537055758,308.89417539874916,75.35263551971728,0.9402195936059315,maize,1,29.183946560266943,-28.666167958883193
1461.4166700043424,1675.7507710047305,1636.3398622867367,1742.418175935532,1872.4948302848356,0.710698995536711,0.18490394176322072,0.1742404468900724,302.1006228023336,81.44967713501283,2.2509639604436216,maize,0,27.091708007226494,-30.069882416877558
1211.9574911434577,1287.2082408519234,1285.3351471279489,1939.3553679742427,2220.3463635867224,0.7078880808455238,0.06218246273578484,0.07888731452011628,301.0602813472724,64.18451996385605,2.849713308058052,sweet_potato,1,28.972928096518345,-29.55327138224898
1552.3124077269658,1653.891004368466,1575.5304614808251,1780.9661321916392,1812.4381746615243,0.7440819878474725,0.2308600134517832,0.29630887737658207,303.7282499214104,51.01432426180859,3.062969236690571,potato,0,27.25445618155101,-30.278995807712903
1313.6009230320185,1604.8521627944826,1600.2859860306755,1827.0456825779838,1894.9761890550863,0.6703803037880565,0.2880525976566795,0.2046218168979201,296.269686008295,72.55391225825755,3.0009171876243808,maize,0,29.323439972818964,-29.43079792467075
1333.7376241054153,1657.059866859316,1608.408901214898,1619.511789933548,1737.2457562116838,0.6511222377600724,0.3024042473330691,0.2629861250860741,295.2870501246868,71.38592458777374,0.8384799377310401,maize,0,27.385906788185505,-29.589605786104883
1361.5444455770175,1700.629280921444,1630.772975657222,1883.5692112065142,1787.0293145342382,0.6569793317358024,0.32649020889576413,0.322078431032895,290.5850664996181,57.03104744529523,3.07707212718054,maize,0,29.076548519469323,-28.573443487600322
1408.65897874729,1584.432276460792,1840.1338473991768,1825.4420843301214,1933.7602662075203,0.6898477306978503,0.2794061516938766,0.2256196887963753,296.7023254365411,68.94452142378297,2.079015519179737,potato,0,28.6629930517405,-29.50156260798485
1359.1924626978448,1396.1875464822147,1579.0296426899115,1612.9208078974143,1864.8486515958691,0.7600606961081972,0.3009209189594776,0.33382186561376415,298.98078212129246,62.80899471191136,3.3294055811834893,sweet_potato,0,29.26618027741137,-29.289100208580617
1252.141375422016,1714.375404320693,1740.6195688993298,1758.4712086099198,1963.2781866106284,0.5894432345496057,0.4135346428902198,0.25909331275292474,298.74466175890103,60.40639100459756,1.6501556305352083,sweet_potato,0,27.621222849536164,-29.03771278559738
1433.3662105286949,1703.7539944257899,1638.7980321374303,1773.0125064706629,1802.1236284217694,0.7239489912873196,0.2777853369961944,0.2688650246522426,300.27096584993603,55.77834675822375,3.36960592010566,potato,0,28.73487111116775,-29.460278668970048
1222.1279751095722,1749.6044311489184,1778.523878762487,1794.4415329089545,1927.9968626319821,0.7677818929402475,0.24372554763508117,0.3722875989808413,298.3876635459257,66.09394794604893,3.225766623898692,maize,0,28.74162705969223,-28.662751299527677
1234.5420046154977,1459.3186626639397,1338.6541188282579,2001.039517974142,2187.421307990035,0.5882024496475033,0.10278624561443474,0.20470957592354744,297.92260611085555,90.29550319460614,1.3735936811368084,maize,1,29.00713362149503,-30.590272751690335
1482.3170583961914,1607.3317967188405,1545.2046920310736,1670.4921227936384,1866.4215300709873,0.678655946502629,0.3834510762644696,0.23702043243181975,293.49057114064567,62.54256935914056,2.2272764302523296,maize,0,28.245919431848698,-29.72025655604045
1212.6565029547758,1273.1111309445168,1267.2168909509996,2357.335980324986,2205.9218434014488,0.5848956094945346,0.10069646459564732,0.14879374564449982,303.59425428230355,73.55639588076058,1.041070394495811,maize,1,27.091374169620238,-29.608659415269003
1374.5022782579144,1750.3992988582688,1381.8836229928386,1909.150685192246,2024.6085192497628,0.6726570529379804,0.1963304883795925,0.23286562029598257,296.8856774020126,50.924883052821784,1.7221833124091246,maize,0,28.60999885809754,-29.741658240693997
1527.155509499416,1672.1672064043235,1564.5137874539325,1747.5479733720226,1948.937456122792,0.746783919657373,0.23889360955540273,0.2856499215086194,297.2790238055256,61.251791924504026,3.2109599682034915,maize,0,29.07554966141748,-29.765914587801245
1159.3101257968383,1269.045356068601,1439.1359626690542,1974.8886423614697,2292.40270192069,0.44442633114860397,0.09075489317785056,0.12386384897404802,306.14702767751066,67.9565630945724,0.37323096290915214,maize,1,28.47573735628702,-30.03706635427196
1269.6456368290037,1321.1017467202619,1388.3944265755529,2045.508091319105,2239.9136114352073,0.1918070592116278,0.09811826487875759,0.20516509410082606,303.3426829459861,76.50301761461877,1.2091102302289154,maize,1,27.671693398462367,-29.46256814921218
1117.0865438127942,1281.6016663647322,1402.2120719678471,2134.758170536167,2146.024031969064,0.3943054376278933,0.06108476372988437,0.15979226275488406,300.0648816671549,79.08252755714472,0.1379331166097275,maize,1,28.62855097087966,-28.857542212214877
1498.2690983945513,1766.5474444462577,1821.7244078021756,1615.9125768668355,1772.0423033264299,0.7128014867156938,0.268759071115216,0.2513045525105417,299.5529770614074,57.742561868465344,2.6867667644770785,maize,0,27.613372774203302,-29.782479210511852
1302.4126747022667,1705.364179660784,1586.0721333401668,2063.2382064837393,1949.3317900880888,0.6622308533823338,0.3092418061847437,0.20708211099093932,300.100929638227,59.24362173762226,2.6220098146453616,maize,0,28.24091561800309,-29.346630017274535
1577.080063563551,1537.3032942212233,1917.4938269596314,1870.7751935455476,1843.7533224105732,0.6982505754751519,0.331620386952776,0.2986277224813365,299.8654298866516,49.297752801095434,1.7728628241751314,potato,0,29.293283938655605,-30.312680875070182
1117.7701000933255,1166.4655641289899,1445.6237421207156,2161.0585745283825,2255.979044793104,0.37524813644484956,0.1540390362777311,0.1916961077274452,304.3775402376853,74.29834288541353,0.1712312531872069,maize,1,27.553023604549004,-28.525897183207043
1120.7687687163111,1327.1578837195373,1246.7901709015628,1991.8943459591737,2305.3152853332904,0.4429618219132586,0.09802224230716726,0.18407503486863122,303.08495512839136,75.29756139495746,2.2506270447807983,maize,1,27.09251908678873,-29.347833255187687
1422.2133771633712,1552.1251378336522,1850.6907350688225,1710.5392697780496,1881.3128355838642,0.6741977635891313,0.2780134470862912,0.32234889421768664,298.58966432953474,75.31844539468635,1.014439626963028,maize,0,29.214944370590466,-29.30668730481716
1506.5480375065351,1548.2711549899627,1869.1216928222696,2029.8898123619251,1863.716143956034,0.7041141994637712,0.27772487392996137,0.32266922385588503,302.7387164371921,59.771399728467316,2.0798131829041426,maize,0,27.88655539410194,-29.996798117526428
1396.5315112613218,1623.421473253652,1886.0600591376892,1700.164595926121,1998.4322398476584,0.6859107695569746,0.28930055778872454,0.24752681451737835,300.02445847649983,53.772779784377015,2.8824097461840505,maize,0,29.47792156534244,-30.11348942709477
1345.5300139910894,1236.2260015748684,1336.2803653997819,2037.6859473575237,2144.4522880839745,0.4289168643907818,0.06813064363467411,0.20945082655537758,307.26151274396955,69.29253706250523,0.834115541516617,potato,1,29.039582812476546,-30.128674799143013
1554.7505201330061,1779.5877673095522,1626.4653571418737,1761.2298440064017,1928.5865390724905,0.7235707778193201,0.31672283949935126,0.28292721363364154,304.03061361629904,63.2305277250595,1.7017027554615463,potato,0,27.931721292530785,-30.054517054103314
1122.37879516389,1298.3577103927248,1542.60719281377,2352.693242587362,2146.913122707968,0.3482388700963829,0.0755280278740889,0.2022080438534536,305.04567446887893,93.46707325736034,1.9671425482607712,maize,1,28.99356505401732,-29.217251147217308
1182.0482181197365,1350.7274031107297,1528.0009627506984,2216.929559044567,2338.2158991037527,0.3640707909212941,0.13243549437948215,0.14164409598415728,303.44014105929995,87.06508966508358,0.8464514632102111,sweet_potato,1,27.401899740120772,-28.88226924934997
1104.6436548156148,1164.0143859020081,1489.5504279232664,2164.5484181141073,2416.325472330546,0.41910990680199034,0.08461108825234996,0.16095751638319694,303.74815105113225,90.77453279763475,1.4237635740904384,potato,1,28.58155473283487,-28.642740978428964
1355.3566385449471,1619.4089992898307,1828.8358099831726,1697.348470058894,1913.2969674146875,0.713951076288517,0.2649939592530413,0.30975233144624215,293.4304392856487,59.410781527284115,2.877211875064521,sweet_potato,0,28.895657989822556,-30.548367475436518
1393.4249738927012,1544.4800473306802,1925.738848332871,1655.1986099583755,1680.119404337992,0.7782762014617169,0.3220007225026666,0.22489728878236945,294.93630154860784,72.08356447299353,2.743800713771199,maize,0,28.636278035702837,-30.026154993303763
1165.020117795866,1290.0824136220617,1621.59643952572,1992.9915233673848,2047.4474829075261,0.3435921369263272,0.06540459650593777,0.1477206991822251,303.7300183479681,72.5876394214367,1.7816443172114376,maize,1,27.53276176006271,-30.53461842594253
1211.7295831588128,1334.2725346377704,1454.810386298454,2156.9767280232204,2244.7708560017313,0.39178488216074314,0.1321361379933772,0.21645762650662156,303.58956350910444,82.09003757588512,1.4282114445702185,maize,1,27.293270472405986,-30.337109836374644
1095.9842049355657,1156.9224897881952,1415.3725297892947,2031.8948342525118,2284.0643548988724,0.5440117215449474,0.06736880103488047,0.12769082833926101,297.3313778071634,70.47693680750923,-0.43910346130316547,maize,1,28.50005137029826,-29.987508584710465
1095.2288643858021,1299.6397460909432,1260.9962372968948,2250.339830176715,2287.736229057567,0.30330238568707873,0.08895179130851681,0.15134429194972654,303.62514842384263,54.58265131575709,1.3022580939835224,sweet_potato,1,27.083007771978416,-30.43498515597446
1579.7686526849523,1664.084286126701,1631.4585212260645,1857.258278135616,2039.9355436586002,0.6659007876001101,0.34623168414563843,0.2529815184960087,296.0591896668833,71.9822331361359,2.8934853854217497,maize,0,28.78521733033107,-28.91637102555344
1419.75996046924,1807.5260872625265,1617.297461829252,1973.596380316525,1919.7910783462648,0.7658697032817162,0.2674290998192776,0.2258057082972839,297.03895807541704,69.24165946401916,3.0228354880354997,sweet_potato,0,28.64676943875219,-29.553788995448407
1403.80034781682,1612.003132671826,1773.62215672765,1697.7207434801594,1874.2623462576655,0.671314999803071,0.21657079630612053,0.26996115613026395,299.94158781910824,60.16813537700626,4.073986763290033,potato,0,27.864837481367406,-29.820818597732334
1204.7098302612155,1468.3927691457868,1344.9338884557271,2207.8680833431295,2196.1491530499293,0.4224451818559972,0.09136863500295903,0.1941829968743336,304.9569686352403,59.236078430157505,2.6812322797807164,maize,1,28.832782556038204,-30.323707861232755
1044.969484615458,1232.8376632061947,1396.9335114810265,2217.2729019259364,2254.3600154594433,0.5380091354147452,0.0814692833956947,0.18858493553241723,294.45437213810976,86.48765700372104,0.10822897697752021,sweet_potato,1,27.408809681462557,-29.778728773031304
1216.082678737852,1253.229879868811,1441.5804658076859,2095.3079421120815,2247.7040827223123,0.27053185242790945,0.10384109455301277,0.08585038879057151,305.9888004583414,70.06243416838687,0.254734481072199,maize,1,28.542862466510076,-29.115767844540564
1367.8364948782616,1807.674798356084,1745.8322542677863,1843.004164719107,2003.0283454031842,0.6785942419517044,0.31193945795132566,0.23704789270896484,297.41095045274506,64.28398740585936,2.462777763490158,maize,0,28.32792382000258,-28.63312804618058
1391.9283419891417,1607.863519031609,1460.2159178561471,1891.6327674702482,1934.6488475897993,0.7366320038607789,0.34990050549298257,0.10518723109031552,304.2651241143422,63.604103718448265,3.6081828167375165,maize,0,27.50463363030737,-29.185791890017676
1037.6231039304196,1491.4031353866785,1377.1181119083983,2121.7432873179723,2287.006773068875,0.29600940728744696,0.12478409439863024,0.1575209452571788,304.09488300739866,99.03415585238275,1.4539049623731317,maize,1,29.172262461196794,-29.401719532058458
1518.703030556038,1663.8730222029185,1562.839410472342,1963.3431532301097,1785.3654606981313,0.7552762966478992,0.31513177326195163,0.2122862074990321,297.80758496022105,68.2876241030348,2.821357215450273,sweet_potato,0,28.41754065246667,-29.049256660572215
1218.947048892464,1177.2392184863008,1471.6880083819829,2170.11727423109,2170.2436496640007,0.4421920754235285,0.16878534066558099,0.14249722064837367,303.37672936041463,73.26928175716131,1.5124632380651741,maize,1,27.811464574750676,-29.830430776770065
1184.6609886396286,1536.1038252310498,1541.2292247911003,1964.2015160136368,2000.9817089342635,0.6504303825271845,0.2655924827411138,0.3626217902672154,300.94529646097476,61.75168616491378,0.0005942851264268967,potato,0,27.06410516451609,-29.883379561985073
1502.257043200964,1843.9752406339273,1866.1127382212621,1856.390912005236,1959.4754341665287,0.814547128629537,0.34267077793901535,0.28794642948933824,298.84357427190815,66.04201103951875,2.437406872100478,maize,0,27.1506684757239,-28.637684343708422
1390.166037320525,1501.1408892849083,1567.5692819341075,1817.9894151153478,2039.20022863446,0.6153521592902307,0.34591583030011563,0.17147496981884114,295.031115590289,74.40771187988216,1.5175126064616904,maize,0,27.452873373836702,-29.169652506673536
1339.8632356048786,1631.9781934142536,1508.8407519761997,1844.0474737960399,1898.036220107332,0.6887683425001487,0.3276244977208574,0.26119570670323305,302.09242128992156,66.25224502647907,2.070594458874747,potato,0,29.378508355516644,-29.336615177692707
1033.7099082449051,1159.7394728200306,1609.9492091824327,1975.6136764608714,2130.709480220409,0.32980083121932446,0.06407963672154013,0.19474621884722207,302.1151509651239,87.47742072673734,0.9612075006049051,sweet_potato,1,28.559648311691433,-29.65128787465182
1463.3776880932098,1641.37990974515,1677.765480934675,1787.0179300266575,1904.3811471979109,0.7139497081111901,0.29264989991857554,0.2981939558397455,304.63156900477406,59.425082149921664,1.1301970204209222,maize,0,28.48619083796543,-29.556789596395745
1263.9116805444069,1467.770081407644,1333.5694109950407,2156.8983079185277,2362.8396623128538,0.3196325432030269,0.08104361295062565,0.1398209819948819,301.2549572581541,64.85243269307134,0.9805779639471943,maize,1,27.173559606865233,-29.509974439092634
1423.3785911790749,1444.4104353796372,1739.7056278657349,1883.3528961608924,1700.6264357428545,0.6388029866618872,0.3187028284923786,0.3113834496236646,294.37107694392637,81.72572386837703,2.9190190093660453,sweet_potato,0,28.163014030709295,-30.47370108053835
1307.9326406920634,1616.9360824036078,1530.3542603714025,1788.87739386513,1809.609235853521,0.7269377996223184,0.26322350287051166,0.3118046587605219,301.2739303617828,71.09138120907177,1.407687235327421,sweet_potato,0,29.481208755395937,-28.65329796735898
1631.9329539981695,1639.3317839394372,1723.0458939788039,1769.0883535797498,1913.3540904782283,0.6841795775152598,0.29237650818097277,0.2854054338344295,300.87010695038373,57.140105394920504,1.168767046442222,sweet_potato,0,27.219106866909595,-28.632388571634767
1184.7109407047517,1638.8578604530965,1999.159942091935,1799.3929088460106,1983.849077445164,0.6448316696913062,0.30409146792737823,0.24505551734044287,300.7572294489633,62.097254558113484,2.767392314071903,maize,0,28.975076090767654,-29.960173807894115
1453.6509843570404,1510.1532018208964,1703.3817388842954,1799.0881003355796,2008.589556583158,0.7160848903098006,0.32373491164399765,0.2487486520627428,300.45329889760086,78.90207549017313,3.057810306351862,maize,0,27.43709656815103,-29.54461123942677
1381.3028697014554,1605.6649924897108,1763.5631305228078,1792.950122194091,1948.6501643826202,0.6695243898920358,0.303223720740506,0.1512266716823064,295.18199381854373,63.55912444278385,1.2903052571588924,maize,0,28.548969887244574,-29.23457770596388
1378.6557129069793,1749.0726136849953,1717.8400948642534,1766.291402888196,1838.659733645906,0.7299964364998102,0.2848765156755936,0.23059115907293856,298.51124866712644,66.60573981049865,2.5030460201534144,maize,0,29.03492567376505,-29.30803917971488
1493.4319911239274,1463.3121301584579,1673.028151772878,1682.988697394064,1719.8019562419981,0.5723039432549022,0.3270731364102394,0.28795775801513235,296.27046879781983,39.0895770785509,1.9537555517475171,potato,0,28.33827532863148,-30.148076068763803
1398.4690150827005,1657.9291499601088,1714.3496442096985,1702.6931059118444,2019.6571501664491,0.7195902002701273,0.2920735213486515,0.2486347730245034,295.2001961227804,60.567177488084894,1.6151972859730992,maize,0,28.8433926934695,-29.60036192832559
1379.0676322848135,1533.0927261340084,1824.7885624875291,1739.4384460263136,2082.6009713546937,0.7735585163746804,0.33389629356696343,0.22560442959271487,304.4719246397965,58.94285076996662,3.242095372009307,maize,0,28.59167420541802,-29.31073947200387
1445.9972142939116,1532.2284630247893,1941.6064697031948,1813.6535331082737,1863.4678448687891,0.7149646290203245,0.3092340152932454,0.18264368552351518,295.08515788446806,77.00413907944426,1.8431057210286044,potato,0,28.653426527676036,-30.211089307478318
1471.8953310665067,1699.6047685805815,1609.1845893716647,1657.8189333258156,2050.133365195549,0.7592852077331498,0.2838660080578932,0.23745834917724762,301.98458242554716,70.5623000940066,2.9558877720816077,maize,0,27.10487805857909,-28.566173567051795
1105.7013124897085,1326.8592278863257,1583.4162111695039,2150.7835756289624,2253.8296079049633,0.6165002344901085,0.1536253668654901,0.13175236352285574,300.48237099798297,64.55190805978967,-0.07308527150080146,maize,1,28.09851247423613,-29.3128268767615
1072.318670011108,1330.7406697809101,1497.8884655047157,2186.0473488359744,2141.692256143106,0.3778746376414228,0.09164391431067943,0.16412899752441498,302.25392662144935,91.07345576019992,1.8927799613106011,maize,1,28.941118616249312,-29.22206014086975
1439.9687951752642,1534.8643106208172,1636.5659981900292,1858.6364018755094,2023.8283071433636,0.7367438893024908,0.30106357883680307,0.2654416506299482,303.1066448339057,67.40753179488568,5.101683114180394,potato,0,27.74387112829705,-29.413453814996068
1167.318135126996,1286.1544016016226,1253.0842116452761,2079.0976742713974,2114.94795457907,0.5289752754082746,0.07097382750976387,0.17942892022103046,308.00971351305424,78.9467152982298,0.5432935503718525,sweet_potato,1,27.88846142171435,-28.954037252580665
1321.510168691776,1664.8280433843859,1685.4862221670662,1841.9532443907028,1811.25078221979,0.722230133411007,0.2781270849838295,0.2861190678913886,296.8815005437247,82.26963851233405,2.1003638143853975,maize,0,29.215489451162686,-29.354606898207756
1526.2584103427182,1544.8141854107553,2006.9839142801902,1743.575240134261,1918.4551303197036,0.6237171842714953,0.3771054976283938,0.35030464440795617,304.1845107299092,77.08366230593143,3.5240625258114626,maize,0,27.674551800320536,-28.86739623862187
1382.9815377475072,1554.6771950672726,1783.5664936948058,1895.530520857051,1908.8406886291848,0.729626347460059,0.37387650405276307,0.19291554429332475,297.41902162216087,57.831776793971954,0.63346338292694,maize,0,27.221501074199043,-30.136714899306458
1585.4092566334189,1722.1033695525352,1769.851724416234,1777.3515901150167,1804.0560763276521,0.6487906587835397,0.2813896611964473,0.3044374309852093,303.6537589178038,80.43243528272188,2.011150578213726,potato,0,27.83627822185483,-30.544986912082667
1414.0886246911205,1423.1560634437149,1738.7801257021738,1785.239741370133,1853.3963498131757,0.6440191283355494,0.2202648466366602,0.2756800053284858,296.40189748101426,53.30083164289712,-0.3722622132816493,sweet_potato,0,27.33369993103986,-30.430736821110038
1054.2903743413729,1239.778793963822,1456.252910729003,2000.1614560811709,2230.179189981947,0.566125921454787,0.13830401391923453,0.21134666119421538,302.69953777056014,72.96326249823034,0.7976139305947512,maize,1,29.26563645130259,-30.07595298031604
1549.2688568959522,1572.8876398957432,1697.4359246781876,1725.2788320852176,1657.575973972706,0.6586559822980069,0.34420226981805246,0.28684219485462165,297.15601732864536,65.66990717224871,3.0159392177040996,potato,0,29.34205615508273,-30.49025845349935
1274.571057683075,1629.355793216663,1537.2101834451914,1846.6429982433526,1896.4358517702517,0.7397132339810913,0.21924340920472452,0.3082369677228586,295.7962252696058,56.89747562985619,2.700569197230943,maize,0,28.308477278435916,-30.358985369074645
1117.6441555277224,1263.2972160916677,1300.6891735221536,2108.6143883046375,2092.7860988014395,0.5148637349428715,0.0,0.1718279902078834,305.7118045232586,51.37067564458162,0.69221543623205,potato,1,28.627433667877384,-29.454593074245498
1537.4876419148186,1535.4035820875465,1604.0969592019696,1751.7256477817969,1804.6671391741288,0.6908551779447579,0.30613351579973974,0.33123392292347803,298.9692378193481,62.47646497873713,2.208188731084456,potato,0,29.46247414035219,-28.97877379974902
1488.3109777147158,1592.2162802987198,1678.342410369125,2119.3107567844863,1929.8752908365686,0.6218404595651671,0.2624104474952408,0.22868212018972284,301.4453371275903,66.13270410537764,1.0617220216826333,maize,0,27.71784489521144,-28.935005720028936
1528.1016361735112,1606.7855510527404,1802.3328410146664,1848.4732817294475,1815.3643345009127,0.6776339052170623,0.2678225083841269,0.30149804087905807,296.9956740036804,60.96351536758003,1.544877420650647,potato,0,28.100808545920874,-29.307874147353417
