Year,Item,rainfall_mean_mm_year,temp_mean_c,ndvi_mean,et_mm_year,soil_ph_0_5cm,soil_soc_0_5cm,soil_nitrogen_0_5cm,soil_cec_0_5cm,soil_moisture_proxy,rel_humidity_pct,solar_sum
2010,Beans,,,,,62.50075137505385,356.2606440187503,2795.968280862523,221.19789449283704,,,
2011,Potatoes,,,,,62.50075137505385,356.2606440187503,2795.968280862523,221.19789449283704,,,
2011,Wheat,,,,,62.50075137505385,356.2606440187503,2795.968280862523,221.19789449283704,,,
2011,Sorghum,,,,,62.50075137505385,356.2606440187503,2795.968280862523,221.19789449283704,,,
2011,Maize,,,,,62.50075137505385,356.2606440187503,2795.968280862523,221.19789449283704,,,
2011,Peas,,,,,62.50075137505385,356.2606440187503,2795.968280862523,221.19789449283704,,,
2011,Oats,,,,,62.50075137505385,356.2606440187503,2795.968280862523,221.19789449283704,,,
2011,Barley,,,,,62.50075137505385,356.2606440187503,2795.968280862523,221.19789449283704,,,
2011,Beans,,,,,62.50075137505385,356.2606440187503,2795.968280862523,221.19789449283704,,,
2012,Potatoes,,,,,62.50075137505385,356.2606440187503,2795.968280862523,221.19789449283704,,,
2012,Wheat,,,,,62.50075137505385,356.2606440187503,2795.968280862523,221.19789449283704,,,
2012,Sorghum,,,,,62.50075137505385,356.2606440187503,2795.968280862523,221.19789449283704,,,
2012,Maize,,,,,62.50075137505385,356.2606440187503,2795.968280862523,221.19789449283704,,,
2012,Peas,,,,,62.50075137505385,356.2606440187503,2795.968280862523,221.19789449283704,,,
2012,Oats,,,,,62.50075137505385,356.2606440187503,2795.968280862523,221.19789449283704,,,
2012,Barley,,,,,62.50075137505385,356.2606440187503,2795.968280862523,221.19789449283704,,,
2012,Beans,,,,,62.50075137505385,356.2606440187503,2795.968280862523,221.19789449283704,,,
2013,Potatoes,,,,,62.50075137505385,356.2606440187503,2795.968280862523,221.19789449283704,,,
2013,Wheat,,,,,62.50075137505385,356.2606440187503,2795.968280862523,221.19789449283704,,,
2013,Sorghum,,,,,62.50075137505385,356.2606440187503,2795.968280862523,221.19789449283704,,,
2013,Maize,,,,,62.50075137505385,356.2606440187503,2795.968280862523,221.19789449283704,,,
2013,Peas,,,,,62.50075137505385,356.2606440187503,2795.968280862523,221.19789449283704,,,
2013,Oats,,,,,62.50075137505385,356.2606440187503,2795.968280862523,221.19789449283704,,,
2013,Barley,,,,,62.50075137505385,356.2606440187503,2795.968280862523,221.19789449283704,,,
2013,Beans,,,,,62.50075137505385,356.2606440187503,2795.968280862523,221.19789449283704,,,
2014,Potatoes,,,,,62.50075137505385,356.2606440187503,2795.968280862523,221.19789449283704,,,
2014,Wheat,,,,,62.50075137505385,356.2606440187503,2795.968280862523,221.19789449283704,,,
2014,Sorghum,,,,,62.50075137505385,356.2606440187503,2795.968280862523,221.19789449283704,,,
2014,Maize,,,,,62.50075137505385,356.2606440187503,2795.968280862523,221.19789449283704,,,
2014,Peas,,,,,62.50075137505385,356.2606440187503,2795.968280862523,221.19789449283704,,,
2014,Oats,,,,,62.50075137505385,356.2606440187503,2795.968280862523,221.19789449283704,,,
2014,Barley,,,,,62.50075137505385,356.2606440187503,2795.968280862523,221.19789449283704,,,
2014,Beans,,,,,62.50075137505385,356.2606440187503,2795.968280862523,221.19789449283704,,,
2015,Potatoes,,,,,62.50075137505385,356.2606440187503,2795.968280862523,221.19789449283704,,,
2015,Wheat,,,,,62.50075137505385,356.2606440187503,2795.968280862523,221.19789449283704,,,
2015,Sorghum,,,,,62.50075137505385,356.2606440187503,2795.968280862523,221.19789449283704,,,
2015,Maize,,,,,62.50075137505385,356.2606440187503,2795.968280862523,221.19789449283704,,,
2015,Peas,,,,,62.50075137505385,356.2606440187503,2795.968280862523,221.19789449283704,,,
2015,Oats,,,,,62.50075137505385,356.2606440187503,2795.968280862523,221.19789449283704,,,
2015,Barley,,,,,62.50075137505385,356.2606440187503,2795.968280862523,221.19789449283704,,,
2015,Beans,,,,,62.50075137505385,356.2606440187503,2795.968280862523,221.19789449283704,,,
2016,Potatoes,,,,,62.50075137505385,356.2606440187503,2795.968280862523,221.19789449283704,,,
2016,Wheat,,,,,62.50075137505385,356.2606440187503,2795.968280862523,221.19789449283704,,,
2016,Sorghum,,,,,62.50075137505385,356.2606440187503,2795.968280862523,221.19789449283704,,,
2016,Maize,,,,,62.50075137505385,356.2606440187503,2795.968280862523,221.19789449283704,,,
2016,Peas,,,,,62.50075137505385,356.2606440187503,2795.968280862523,221.19789449283704,,,
2016,Oats,,,,,62.50075137505385,356.2606440187503,2795.968280862523,221.19789449283704,,,
2016,Barley,,,,,62.50075137505385,356.2606440187503,2795.968280862523,221.19789449283704,,,
2016,Beans,,,,,62.50075137505385,356.2606440187503,2795.968280862523,221.19789449283704,,,
2017,Potatoes,,,,,62.50075137505385,356.2606440187503,2795.968280862523,221.19789449283704,,,
2017,Wheat,,,,,62.50075137505385,356.2606440187503,2795.968280862523,221.19789449283704,,,
2017,Sorghum,,,,,62.50075137505385,356.2606440187503,2795.968280862523,221.19789449283704,,,
2017,Maize,,,,,62.50075137505385,356.2606440187503,2795.968280862523,221.19789449283704,,,
2017,Peas,,,,,62.50075137505385,356.2606440187503,2795.968280862523,221.19789449283704,,,
2017,Oats,,,,,62.50075137505385,356.2606440187503,2795.968280862523,221.19789449283704,,,
2017,Barley,,,,,62.50075137505385,356.2606440187503,2795.968280862523,221.19789449283704,,,
2017,Beans,,,,,62.50075137505385,356.2606440187503,2795.968280862523,221.19789449283704,,,
2018,Potatoes,,,,,62.50075137505385,356.2606440187503,2795.968280862523,221.19789449283704,,,
2018,Wheat,,,,,62.50075137505385,356.2606440187503,2795.968280862523,221.19789449283704,,,
2018,Sorghum,,,,,62.50075137505385,356.2606440187503,2795.968280862523,221.19789449283704,,,
2018,Maize,,,,,62.50075137505385,356.2606440187503,2795.968280862523,221.19789449283704,,,
2018,Peas,,,,,62.50075137505385,356.2606440187503,2795.968280862523,221.19789449283704,,,
2018,Oats,,,,,62.50075137505385,356.2606440187503,2795.968280862523,221.19789449283704,,,
2018,Barley,,,,,62.50075137505385,356.2606440187503,2795.968280862523,221.19789449283704,,,
2018,Beans,,,,,62.50075137505385,356.2606440187503,2795.968280862523,221.19789449283704,,,
2019,Potatoes,,,,,62.50075137505385,356.2606440187503,2795.968280862523,221.19789449283704,,,
2019,Wheat,,,,,62.50075137505385,356.2606440187503,2795.968280862523,221.19789449283704,,,
2019,Sorghum,,,,,62.50075137505385,356.2606440187503,2795.968280862523,221.19789449283704,,,
2019,Maize,,,,,62.50075137505385,356.2606440187503,2795.968280862523,221.19789449283704,,,
2019,Peas,,,,,62.50075137505385,356.2606440187503,2795.968280862523,221.19789449283704,,,
2019,Oats,,,,,62.50075137505385,356.2606440187503,2795.968280862523,221.19789449283704,,,
2019,Barley,,,,,62.50075137505385,356.2606440187503,2795.968280862523,221.19789449283704,,,
2019,Beans,,,,,62.50075137505385,356.2606440187503,2795.968280862523,221.19789449283704,,,
2020,Potatoes,,,,,62.50075137505385,356.2606440187503,2795.968280862523,221.19789449283704,,,
2020,Wheat,,,,,62.50075137505385,356.2606440187503,2795.968280862523,221.19789449283704,,,
2020,Sorghum,,,,,62.50075137505385,356.2606440187503,2795.968280862523,221.19789449283704,,,
2020,Maize,,,,,62.50075137505385,356.2606440187503,2795.968280862523,221.19789449283704,,,
2020,Peas,,,,,62.50075137505385,356.2606440187503,2795.968280862523,221.19789449283704,,,
2020,Oats,,,,,62.50075137505385,356.2606440187503,2795.968280862523,221.19789449283704,,,
2020,Barley,,,,,62.50075137505385,356.2606440187503,2795.968280862523,221.19789449283704,,,
2020,Beans,,,,,62.50075137505385,356.2606440187503,2795.968280862523,221.19789449283704,,,
2021,Potatoes,,,,,62.50075137505385,356.2606440187503,2795.968280862523,221.19789449283704,,,
2021,Wheat,,,,,62.50075137505385,356.2606440187503,2795.968280862523,221.19789449283704,,,
2021,Sorghum,,,,,62.50075137505385,356.2606440187503,2795.968280862523,221.19789449283704,,,
2021,Maize,,,,,62.50075137505385,356.2606440187503,2795.968280862523,221.19789449283704,,,
2021,Peas,,,,,62.50075137505385,356.2606440187503,2795.968280862523,221.19789449283704,,,
2021,Oats,,,,,62.50075137505385,356.2606440187503,2795.968280862523,221.19789449283704,,,
2021,Barley,,,,,62.50075137505385,356.2606440187503,2795.968280862523,221.19789449283704,,,
2021,Beans,,,,,62.50075137505385,356.2606440187503,2795.968280862523,221.19789449283704,,,
2022,Potatoes,,,,,62.50075137505385,356.2606440187503,2795.968280862523,221.19789449283704,,,
2022,Wheat,,,,,62.50075137505385,356.2606440187503,2795.968280862523,221.19789449283704,,,
2022,Sorghum,,,,,62.50075137505385,356.2606440187503,2795.968280862523,221.19789449283704,,,
2022,Maize,,,,,62.50075137505385,356.2606440187503,2795.968280862523,221.19789449283704,,,
2022,Peas,,,,,62.50075137505385,356.2606440187503,2795.968280862523,221.19789449283704,,,
2022,Oats,,,,,62.50075137505385,356.2606440187503,2795.968280862523,221.19789449283704,,,
2022,Barley,,,,,62.50075137505385,356.2606440187503,2795.968280862523,221.19789449283704,,,
2022,Beans,,,,,62.50075137505385,356.2606440187503,2795.968280862523,221.19789449283704,,,
2023,Potatoes,,,,,62.50075137505385,356.2606440187503,2795.968280862523,221.19789449283704,,,
2023,Wheat,,,,,62.50075137505385,356.2606440187503,2795.968280862523,221.19789449283704,,,
2023,Sorghum,,,,,62.50075137505385,356.2606440187503,2795.968280862523,221.19789449283704,,,
2023,Maize,,,,,62.50075137505385,356.2606440187503,2795.968280862523,221.19789449283704,,,
2023,Peas,,,,,62.50075137505385,356.2606440187503,2795.968280862523,221.19789449283704,,,
2023,Oats,,,,,62.50075137505385,356.2606440187503,2795.968280862523,221.19789449283704,,,
2023,Barley,,,,,62.50075137505385,356.2606440187503,2795.968280862523,221.19789449283704,,,
2023,Beans,,,,,62.50075137505385,356.2606440187503,2795.968280862523,221.19789449283704,,,
