id,date,NDVI,SAVI,EVI,NDRE,MSI,OSAVI,GNDVI,NDWI,RVI,NDREI,NDPI,CI_RE,WBI,Ratio_B8_B5
0,2025-07-29 08:18:45.291,0.353240467734068,0.17570032695237622,0.17078752137366962,0.2309617843567352,1.2684460935039976,0.24807304913441283,0.4483583010330437,-0.4483583010330437,2.2670177562889835,0.1944748681563016,0.09670667412409212,0.5045666755635766,1.0135559160509378,1.6400668823771671
0,2025-07-31 08:18:41.056,0.3278822190436195,0.16578889552624693,0.15953310549002872,0.2214834963173931,1.3070984940414112,0.2325009054857443,0.4373820648065872,-0.4373820648065872,2.1337236751503004,0.1920754650949097,0.08281847583026081,0.511050094535527,1.0072723145551579,1.6192171904708565
1,2025-06-01 08:18:40.448,0.3585939149996286,0.15805859227502567,0.1495848362678912,0.22206837579160826,1.3755916073332555,0.23096860808285696,0.4775259902303029,-0.4775259902303029,2.1632652537515438,0.19236586988705556,0.08151268998996639,0.4934079295169262,1.2050098857119447,1.6351218925770337
1,2025-06-04 08:18:23.714,0.3388138447979799,0.1533607471572787,0.14678930069463084,0.21807127815043909,1.3927135118333553,0.22246716614841774,0.4571417792151996,-0.4571417792151996,2.063215039775873,0.18745995333368548,0.10425760103703108,0.46791818830169984,1.0251735453545274,1.610166148845701
1,2025-06-14 08:18:21.898,0.3490715840684079,0.15828922821863567,0.152448768426834,0.229636596348636,1.2735463399427047,0.23085177570055898,0.4601565594712394,-0.4601565594712394,2.1375397682715773,0.1958804085137734,0.09988831313244573,0.49971316541434385,1.0669330723629038,1.6304655436618105
1,2025-06-19 08:18:41.581,0.3497308685039108,0.15512588860984985,0.14331638619430373,0.20895000649519918,1.3662805159674702,0.22711293986513922,0.48064822291029075,-0.48064822291029075,2.1473187873116317,0.1705838128609346,0.08409484831743448,0.4177957319681972,1.0801743468129414,1.5659364254722736
1,2025-06-21 08:18:37.244,0.34684468133192303,0.15242643460803734,0.141322479577951,0.21665659028203474,1.3107123225743404,0.2238477555874809,0.4747407078282743,-0.4747407078282743,2.1370029079431365,0.17509334326109563,0.09906967458986707,0.4340593310124575,1.1632633992763854,1.601482651253908
1,2025-06-24 08:18:24.889,0.3506383066558945,0.1582567369822263,0.1497930313290197,0.2295194843746165,1.2932110692747476,0.23017432686009903,0.47766161339086133,-0.47766161339086133,2.1785169429003175,0.1772804993421945,0.11047800176235646,0.4487139813653659,1.1058966748026373,1.643902132409788
1,2025-06-29 08:18:44.657,0.33207649200213524,0.15245497985151482,0.13988885137779639,0.21113697457642425,1.4009012353936785,0.22087757758357104,0.47584843708115826,-0.47584843708115826,2.0719879477494767,0.17042077844864548,0.09017484163243367,0.4212733168941932,1.0033363997608937,1.5721429257863868
1,2025-07-11 08:18:42.480,0.32532751736065796,0.15120104236851126,0.13958500473447125,0.20881279923555113,1.3387327531424567,0.21854915321179402,0.46723302149610285,-0.46723302149610285,2.056189477524175,0.17954094331868284,0.08584777333849154,0.4574917546174751,1.0041134938851954,1.5655223457442373
1,2025-07-14 08:18:26.861,0.29875317519516825,0.14528462252329782,0.14131016904800517,0.20079352908946954,1.3408347946792967,0.2066385052455926,0.42346014934901544,-0.42346014934901544,1.9160770593252026,0.17940322107519785,0.08442062607954014,0.45009361505729245,0.9505488599695457,1.5300465468534088
1,2025-07-24 08:18:25.446,0.20678508198365816,0.07819423845127668,0.08665804708565306,0.09281686430800189,1.147659277340952,0.12211849094152132,0.263103577639369,-0.263103577639369,1.5570553474478248,0.13291767250932573,-0.000279664419189579,0.31699667173805224,1.84116812754652,1.2260439192748644
1,2025-07-29 08:18:45.291,0.3566972074575642,0.17713457701985857,0.17214937805539796,0.23388722466335507,1.2628047181096396,0.2503193689722484,0.4508906710829713,-0.4508906710829713,2.2861330935549993,0.19681821397530785,0.0974525703676362,0.5124103617873916,1.0186303755712989,1.6501803020333603
1,2025-07-31 08:18:41.056,0.33120458794481605,0.16719210169287332,0.16090423629839873,0.22432251551856305,1.3012396344332586,0.23467540323364885,0.4396432885928263,-0.4396432885928263,2.15155846160908,0.19460587479670033,0.08365323561600738,0.5199852818520375,1.0124930522945081,1.6289728544465523
2,2025-06-01 08:18:40.448,0.35788544765596125,0.157058456106983,0.1483279457431449,0.22081446576421593,1.3832700451110123,0.22992678999967633,0.4786008336561794,-0.4786008336561794,2.1600082500109146,0.19175140160022516,0.0812072617733044,0.4915679391460446,1.1985918234423227,1.630775126702884
2,2025-06-04 08:18:23.714,0.33827150758458935,0.15242522504316228,0.14564337059505253,0.21679105023885317,1.4003854085999967,0.22152326866562336,0.45784796448815024,-0.45784796448815024,2.0616158158054296,0.18687956741581144,0.1036996481688085,0.4662104186002239,1.0189435059283731,1.6061489093679724
2,2025-06-14 08:18:21.898,0.34881928812673346,0.1574957483395849,0.1514813950532099,0.22884119515543838,1.280286450833575,0.23009438556367134,0.4612141242529117,-0.4612141242529117,2.1369207346885117,0.19519764403099643,0.09999764362257817,0.4977668778157657,1.0615655813877418,1.6280080957221448
2,2025-06-19 08:18:41.581,0.34993598027974104,0.1545876139606,0.14260830139050726,0.2087045208870107,1.3733521266848834,0.22671422283612488,0.48165594337876794,-0.48165594337876794,2.1481663398410267,0.17035731523472036,0.08408998862660166,0.4171181558039599,1.0740061388744087,1.5654783138008814
2,2025-06-21 08:18:37.244,0.3469923978030406,0.15189703421832404,0.14059482965870965,0.2157618028135178,1.3163947668810836,0.22344334524666742,0.47566988898083123,-0.47566988898083123,2.1373476596468075,0.1745816691000563,0.09901748386649668,0.43256963080927585,1.1591443087052613,1.598642697946994
2,2025-06-24 08:18:24.889,0.3509066612824775,0.15774530707786955,0.1491508567267388,0.22883446026363197,1.2992238949908945,0.22981838530540732,0.4784642277275075,-0.4784642277275075,2.1792850430726043,0.17687907833534547,0.1101946369085913,0.44764192218947557,1.1020082706153012,1.6414699632318146
2,2025-06-29 08:18:44.657,0.3324599543851044,0.15199148247577252,0.13927267932747478,0.21064019998802588,1.408114505792942,0.22058939784855922,0.47719587216231163,-0.47719587216231163,2.0734026643347656,0.1700759344784465,0.08999801517758241,0.42023791630211904,0.9978033812901074,1.5709586680125283
2,2025-07-11 08:18:42.480,0.3256172903751376,0.1507830958818765,0.13900464358767325,0.2083437925798412,1.3445962880658124,0.21826853347568986,0.4684071170938566,-0.4684071170938566,2.057276256750053,0.17951380804976777,0.08558376701232875,0.4573600669172996,0.9999154198859691,1.5642731070213516
2,2025-07-14 08:18:26.861,0.2989996614048054,0.1449281432302726,0.14080439047820134,0.20037420507881687,1.346308384199566,0.20640819736188049,0.4242330133371374,-0.4242330133371374,1.916902009303402,0.17923194643619533,0.08423959903383245,0.4495519620276579,0.9465258930699141,1.5289956941590972
2,2025-07-24 08:18:25.446,0.2068354840223078,0.07807569534920028,0.08654228285114667,0.09256474617506712,1.1492059598130129,0.12199530196925133,0.262586235692304,-0.262586235692304,1.5579720942056712,0.13247446399585744,-0.00026529135525307654,0.3161142660162674,1.8461042269227,1.225906265859126
2,2025-07-29 08:18:45.291,0.3570743392030975,0.17680461150236715,0.17166389148478076,0.23361041955131037,1.2685791318887165,0.25014876350964826,0.4516618402745915,-0.4516618402745915,2.286964107919291,0.19661193150099182,0.09732897857209637,0.5117284147148677,1.0138525819591087,1.6494763407295132
2,2025-07-31 08:18:41.056,0.33141962958074256,0.16685770187258644,0.1604662804233344,0.22395756950511703,1.3059917804258494,0.23445930675041815,0.44024031437316097,-0.44024031437316097,2.1518511494803487,0.19425040863034854,0.08369777681422207,0.5188730174606404,1.0078385536535497,1.627929635039805
3,2025-06-01 08:18:40.448,0.3560596236344629,0.15690173045643813,0.14800679672493627,0.2172368214782632,1.3947319521798864,0.2291917584721533,0.47910029334483917,-0.47910029334483917,2.1505198421614313,0.1900041957669053,0.07990122409730671,0.48608807381071417,1.1786652781330573,1.6211032491072044
3,2025-06-04 08:18:23.714,0.3367052141659219,0.15200226168784373,0.14501337189672725,0.21327266592998448,1.4125235314831721,0.2205641814480284,0.45878319579498317,-0.45878319579498317,2.0547635110880242,0.18452753154778612,0.10235191806730361,0.4590365475369218,1.0015232016704763,1.5973111342864783
3,2025-06-14 08:18:21.898,0.3454950819600139,0.15608451242309795,0.1498994687550726,0.22466703578081418,1.295212638119141,0.22778987888173524,0.4612540321159797,-0.4612540321159797,2.1199564932738344,0.19218414875181009,0.09860628637412415,0.488413463724486,1.0432447097324373,1.6161645478836197
3,2025-06-19 08:18:41.581,0.34593836455834065,0.153342483599308,0.14132052349268054,0.20442881750115255,1.3901848284017138,0.22447771435809308,0.48026645938492873,-0.48026645938492873,2.126601679368501,0.16794152233249637,0.0827935162689889,0.4095954479656747,1.0507658346603552,1.5533329870643764
3,2025-06-21 08:18:37.244,0.34350420297850687,0.15088640015186555,0.139561215613423,0.2111613713553037,1.3308686293290604,0.2215606422405168,0.47471944152574763,-0.47471944152574763,2.118643781597448,0.17137904365616954,0.0979376443840186,0.42233348086772,1.1409892215413366,1.5841042456802266
3,2025-06-24 08:18:24.889,0.34716744836930147,0.1564331544943768,0.14771773220253664,0.2242667930972316,1.3154084947054507,0.22755140359975193,0.4768873489991902,-0.4768873489991902,2.159311903833786,0.17356280148796335,0.10900889571050015,0.43723769534042,1.085575702079471,1.627201092350152
3,2025-06-29 08:18:44.657,0.32890097974483623,0.15033937266720115,0.1376027626641369,0.20627969106774616,1.4252328812643165,0.2180310921654183,0.4758364895332556,-0.4758364895332556,2.0549950800445598,0.1674888829983356,0.08859393250190327,0.412125894730637,0.980377908706784,1.558118323281476
3,2025-07-11 08:18:42.480,0.3212980368290913,0.14879608653863888,0.13703366975158845,0.20314793829014272,1.3631550109121926,0.21521930225911023,0.4673223741473265,-0.4673223741473265,2.0350413598022494,0.17561770739452603,0.0841945148113999,0.4458853721091985,0.9833578124545097,1.5497348732437255
3,2025-07-14 08:18:26.861,0.2945006857785078,0.14270580333272212,0.138467343256843,0.19457502903999807,1.3641940345272392,0.20313863205563873,0.4222076392951896,-0.4222076392951896,1.8963099200438778,0.1745363845667444,0.08308679939846754,0.43543587068405415,0.9313943397304619,1.5120921251151576
3,2025-07-24 08:18:25.446,0.20638825325418356,0.0789875892070767,0.08807784372667676,0.09555274835461625,1.139365551499152,0.12288838597172869,0.25901560059752343,-0.25901560059752343,1.554914340156427,0.1302059678187378,0.00441421005242711,0.30955924134182294,1.8438048565484721,1.2323281449838022
3,2025-07-29 08:18:45.291,0.3504354684710927,0.17314153478008892,0.16783858814514055,0.2272148584294909,1.2918295467153094,0.24505008206423817,0.44788954554873167,-0.44788954554873167,2.248717576439122,0.19168468110700823,0.09525781415113617,0.49538024684473936,0.9958939387566372,1.6277805466476332
3,2025-07-31 08:18:41.056,0.3250041524648815,0.1633263607269211,0.15680928856846843,0.2180537294655159,1.327386470302904,0.22956398368142983,0.43685024464818517,-0.43685024464818517,2.1162560042319054,0.18918829376635288,0.08212591807484139,0.5009675974239473,0.9895595773608948,1.6075789562941356
4,2025-06-01 08:18:40.448,0.3568440727997381,0.1558579867307279,0.14682165139306722,0.21859262397166881,1.3948684677361358,0.22859559990895592,0.47988885053426145,-0.47988885053426145,2.1550132076835093,0.1907835346150231,0.08053206486039856,0.4885926741718222,1.1879183717794661,1.6235503970724672
4,2025-06-04 08:18:23.714,0.33746968323434323,0.15126489007643293,0.1442180469821335,0.21458063514954032,1.4116529736953674,0.22027925339957155,0.4590515396596418,-0.4590515396596418,2.0589757227024923,0.1857519704699458,0.10275775806687505,0.4628503815451162,1.0088636207785728,1.5995295240171001
4,2025-06-14 08:18:21.898,0.34804345074049864,0.15634033437187583,0.15008521777485465,0.22715874676198763,1.2910061257809353,0.2288432344447209,0.462408786191579,-0.462408786191579,2.133599014934426,0.19393030712953424,0.09979999895789486,0.49401510132762494,1.0523907165107502,1.6229992523142929
4,2025-06-19 08:18:41.581,0.3494377374776354,0.15369757025022296,0.14151912282757168,0.20752461314310033,1.3848666071152367,0.22580339678178554,0.48260165016800893,-0.48260165016800893,2.145204756975031,0.1696060848249155,0.0837911622738581,0.4148190321712694,1.0629717251404354,1.5623480090690534
4,2025-06-21 08:18:37.244,0.3465603785472908,0.15109101847398593,0.13955224037832564,0.21384689873891446,1.3258398253194208,0.22263011786250633,0.476705975277965,-0.476705975277965,2.1345467563594354,0.17343706751110716,0.0986853116720226,0.4290526383159767,1.1513554553905625,1.5925955249833326
4,2025-06-24 08:18:24.889,0.3505028316248989,0.15685990118338886,0.148074112362439,0.227164047453735,1.3096312407021944,0.22893338214407064,0.4790869777220693,-0.4790869777220693,2.1765451380417753,0.17593261008969024,0.10950615466948005,0.44484631472328473,1.0948489663111118,1.6360424870461188
4,2025-06-29 08:18:44.657,0.3321441672169813,0.15108429183867048,0.13819804399355057,0.20917837533849962,1.4197648347297245,0.21969833151646723,0.4784089407210221,-0.4784089407210221,2.07128643036144,0.16919391261885594,0.08947124454585925,0.4175123338834795,0.9885060129898676,1.5669385011484005
4,2025-07-11 08:18:42.480,0.3252415599529365,0.1499393352272392,0.13798727611054656,0.20684735447349456,1.355074904393406,0.21740727977812346,0.4695425491706034,-0.4695425491706034,2.054813418594541,0.1788176789934444,0.08499564447974631,0.4552397393749659,0.9923418942145878,1.560181227618045
4,2025-07-14 08:18:26.861,0.298490853614202,0.14409185818218365,0.13978361438704917,0.19873462785743914,1.3562364694427727,0.20553451626715022,0.4247637782729938,-0.4247637782729938,1.9141927008515938,0.17814766630617843,0.08373656900737755,0.44626906545796907,0.9394024668564412,1.5243887162618284
4,2025-07-24 08:18:25.446,0.20676627352024518,0.07809874308989308,0.0866932746070262,0.09281240365375534,1.149322417670979,0.12200163586202485,0.2613359694027755,-0.2613359694027755,1.5584020630500275,0.13156341309104355,0.0005972361153408726,0.31392499291153564,1.8511139560258563,1.226998989523263
4,2025-07-29 08:18:45.291,0.35621636306484766,0.1756929271862613,0.17034050583193264,0.23203144329424977,1.2798019158966503,0.2489431247712107,0.45195097330840267,-0.45195097330840267,2.280725823551448,0.19546906546933132,0.0966942661087688,0.5079246270825584,1.0054123797821883,1.6443774890097838
4,2025-07-31 08:18:41.056,0.3304741865604327,0.16580593351032966,0.15926895639425445,0.22249090256914486,1.3154666199614684,0.23329109844494555,0.4403178924112023,-0.4403178924112023,2.1456907875494906,0.1930007019338866,0.08346654848860911,0.514516223423635,0.999453208772635,1.6230666503776305
5,2025-06-01 08:18:40.448,0.35773900578949025,0.15447562477167048,0.1451807422935233,0.2199762175120508,1.3966394154347024,0.22775383541154967,0.48122730419110954,-0.48122730419110954,2.1599927070280533,0.19159600986264744,0.0815813977742517,0.49114346874981785,1.1962521133865136,1.6254677678866178
5,2025-06-04 08:18:23.714,0.3384867238015955,0.15025912967977523,0.14306029493629122,0.2158313643111674,1.411805308185434,0.2198506141743657,0.4600997076250263,-0.4600997076250263,2.064744343670308,0.18675422619817383,0.10337949435507124,0.46605374259311033,1.0151002199982484,1.6010733723488795
5,2025-06-14 08:18:21.898,0.35106279018648817,0.15642473269723056,0.14999788055212107,0.22973967702576087,1.2879339735745852,0.22988920006049782,0.46426326383418137,-0.46426326383418137,2.149577451537261,0.19557329256828265,0.10134662689579478,0.499326666073965,1.0609678979719113,1.6298001915366642
5,2025-06-19 08:18:41.581,0.35349889538668444,0.15393254381129898,0.14148640256746112,0.2110873177438286,1.3805558029961353,0.22718808110407357,0.48588396699535186,-0.48588396699535186,2.166477540085846,0.17127272990288867,0.08526187775516927,0.42013214148761935,1.0740431033133184,1.5727504822767342
5,2025-06-21 08:18:37.244,0.3501756646748163,0.1512229327862722,0.13933752351510195,0.21689029349566524,1.321237998291373,0.2238031373405962,0.47950765946905477,-0.47950765946905477,2.15258376919118,0.1756113621915057,0.09986633944449484,0.4362117504162238,1.1608140298117338,1.6021296986539055
5,2025-06-24 08:18:24.889,0.35423276955280053,0.15713175917434077,0.14816588121971752,0.23050560054160327,1.3048393104693579,0.2303086636102969,0.4819889330929614,-0.4819889330929614,2.1951184864848035,0.17870665040142056,0.11023167767794571,0.4536910896684817,1.1035784078261144,1.646130421880875
5,2025-06-29 08:18:44.657,0.33575222773293767,0.15166688717797447,0.1385399649285222,0.21236967683352112,1.4153221556890903,0.22134548828486456,0.4818029996389326,-0.4818029996389326,2.0891497395269907,0.17101632470027356,0.0907319417573066,0.423289776957527,0.9953071738549493,1.5766880481587753
5,2025-07-11 08:18:42.480,0.3298845070407742,0.15107577376695636,0.13884764252474519,0.21106390545083792,1.3473856084351346,0.2197944121007665,0.47245956728342386,-0.47245956728342386,2.0774424737500277,0.18214207821425643,0.08635636500842855,0.464866431214187,1.0010126398719055,1.5719959518438158
5,2025-07-14 08:18:26.861,0.3031531611810231,0.14552031955324038,0.14106343820714812,0.20330216485233663,1.3486042963422848,0.20816629763987662,0.4280010981084378,-0.4280010981084378,1.934830925044269,0.18180803046836758,0.08473749226955947,0.4573521907068998,0.9470465818778988,1.5379123045678282
5,2025-07-24 08:18:25.446,0.20728004098436442,0.07703181621430094,0.08506399003794124,0.0897934466101677,1.161255954893237,0.12094185626322704,0.2640831845043953,-0.2640831845043953,1.5630020865845404,0.1332384355878818,-0.0035606710531206256,0.3193448923322427,1.8600061935706407,1.2214956428179389
5,2025-07-29 08:18:45.291,0.3625228408129756,0.17823346111224428,0.17274172608842828,0.23725469239262115,1.268243516360795,0.25298731871180413,0.45688423124883815,-0.45688423124883815,2.315138096557122,0.199394607345614,0.09826444302477737,0.5210146998108562,1.014728519913401,1.6622743494482948
5,2025-07-31 08:18:41.056,0.3367300366252761,0.16847751416317402,0.16184103380866804,0.22765307219794315,1.3027099602096799,0.23741532735527177,0.44472515672995233,-0.44472515672995233,2.178670480099437,0.19713319681896782,0.08542496457624026,0.5291778890519419,1.0092479732130404,1.6408030280237726
6,2025-06-01 08:18:40.448,0.35288222348284537,0.1503704692568738,0.14007492056402743,0.20907045425141035,1.452691509417952,0.22258834251081566,0.48545589008859624,-0.48545589008859624,2.13520700472364,0.1865513631082662,0.07885019976025029,0.4753168838438166,1.1417157841820351,1.5916658861843278
6,2025-06-04 08:18:23.714,0.33531563433384853,0.1462379465694696,0.13804946467451382,0.20555028809548453,1.4622477611047762,0.215109434963616,0.46685817386095296,-0.46685817386095296,2.0510600175156055,0.17993888222905702,0.09980053577399846,0.4457924942118662,0.9660671610080942,1.5708608200182845
6,2025-06-14 08:18:21.898,0.3454938694872396,0.15112836369094265,0.14372045797270283,0.22014844714583834,1.3418282755476834,0.22334105603075832,0.4686190974743925,-0.4686190974743925,2.120276073943303,0.18833312781812833,0.099362122575886,0.4771684190615383,1.0128002989798217,1.6010638856634367
6,2025-06-19 08:18:41.581,0.34672184627352837,0.1491992479485341,0.13617424400956793,0.20197978248018858,1.4395959153804387,0.22106381006116194,0.48874500500010426,-0.48874500500010426,2.128475165451069,0.16581359981012536,0.0833837824885177,0.4033109757041607,1.0141108053424113,1.546746777932406
6,2025-06-21 08:18:37.244,0.3438382500715706,0.1470519611880312,0.13446023431011794,0.20583210758105785,1.37328349935829,0.2183471135478469,0.48257288340369064,-0.48257288340369064,2.1180732765207404,0.16802700525002195,0.09761939751671628,0.4123293610944388,1.1172435914565304,1.5663003759522172
6,2025-06-24 08:18:24.889,0.3475388304068369,0.15215864387262626,0.14232749155648905,0.219875951841386,1.362952084145958,0.22394145391017406,0.4831190710252081,-0.4831190710252081,2.1585808824511887,0.17177141851194042,0.10693068630763888,0.4321593570285953,1.0641892174714767,1.6119486094966764
6,2025-06-29 08:18:44.657,0.32966608437132444,0.14638616263091314,0.1328320333271532,0.20384449802963658,1.4709673961708676,0.21481407330152405,0.48352632957293734,-0.48352632957293734,2.056204539566827,0.1651969912959229,0.0891198322675721,0.40501432181738634,0.9488474339352819,1.5515666949154154
6,2025-07-11 08:18:42.480,0.3237823411075216,0.14581125434127692,0.1331352223227663,0.20021216993108568,1.407210033840776,0.21320630836838617,0.4746706206546885,-0.4746706206546885,2.0428492960286992,0.17475190110446528,0.08388482629673182,0.44303694928836757,0.9600812327273855,1.5414822653964457
6,2025-07-14 08:18:26.861,0.29591521783331354,0.1397902947519941,0.13471968185181954,0.19029014627813895,1.4054195386280213,0.20099964376858567,0.42735410182988176,-0.42735410182988176,1.899804161013915,0.1715804819881225,0.08237580774628081,0.4268047521219011,0.9088539767175119,1.5000040540384194
6,2025-07-24 08:18:25.446,0.2046573167174054,0.07780243165587786,0.08700054148964277,0.09282296837154297,1.1531679679081734,0.12127756479976948,0.25530088743526574,-0.25530088743526574,1.5549238506964493,0.12716704692124722,0.0037331545883437693,0.30294290074071273,1.8685452568839507,1.229585481140972
6,2025-07-29 08:18:45.291,0.3506677905083686,0.16942616140442596,0.16308975574589027,0.22378502650161045,1.3359031419521719,0.24190272735261176,0.45437294030661424,-0.45437294030661424,2.2429185679116967,0.18922340761469347,0.0935106648271979,0.4873584226740078,0.9687826287266487,1.616918943695609
6,2025-07-31 08:18:41.056,0.3247964959750245,0.1600766454261499,0.15275570254462822,0.21546999827196997,1.3639609863841227,0.22674103240739138,0.441244441954977,-0.441244441954977,2.1101973679811605,0.18702371713541022,0.08257730965185572,0.4932482496332122,0.9625376438974477,1.5988219917216047
7,2025-06-01 08:18:40.448,0.3566009145185474,0.15454752889177203,0.14518620409323563,0.2177814853501463,1.403565514024433,0.22742223452969407,0.4814337203449207,-0.4814337203449207,2.1540381838223506,0.19044161082347666,0.0807718738301591,0.4875365946400152,1.183603604562332,1.619931474310605
7,2025-06-04 08:18:23.714,0.33742061003825186,0.15012342710359924,0.14281374681137052,0.21374850765202605,1.419065996564624,0.21931727981761767,0.46060324532704994,-0.46060324532704994,2.0596885584997846,0.1852940467527809,0.10261551725555994,0.4615831690812632,1.004213757220099,1.5961666231821219
7,2025-06-14 08:18:21.898,0.3487833279551206,0.1556000810617375,0.14908577047927735,0.2271810844439835,1.2970349533926466,0.22842627758760928,0.4641202547612981,-0.4641202547612981,2.137825886775231,0.19363931252269534,0.10052398771530768,0.49330644758929676,1.049350590869213,1.622713468159405
7,2025-06-19 08:18:41.581,0.35067367511446257,0.15317805886796887,0.1407414662447899,0.20827668732164933,1.3910269025197375,0.225709876725741,0.48474139859722404,-0.48474139859722404,2.151307189278891,0.16968218693505216,0.0844337428059026,0.41514636293199136,1.0593835943419316,1.5648232952519907
7,2025-06-21 08:18:37.244,0.3476567699364187,0.15060448996162829,0.13875143100797022,0.2139105915072485,1.3304071252744167,0.22253476309733547,0.4787137435519452,-0.4787137435519452,2.1395315164393653,0.17344544389332506,0.09916646982194359,0.4292654434248819,1.1494425986246932,1.5927927537529134
7,2025-06-24 08:18:24.889,0.3516395123923416,0.15634168986197633,0.14732423252105997,0.22745975440592214,1.315016970761323,0.22883057767818982,0.48080147935675716,-0.48080147935675716,2.181619184018342,0.17634496393517637,0.10951884190747088,0.44629827815321077,1.0931944911820557,1.6367266874148452
7,2025-06-29 08:18:44.657,0.33326977190554957,0.15066779003332206,0.13756429217873334,0.20963372083739484,1.425667934169241,0.21968919478977875,0.4806243839286042,-0.4806243839286042,2.076408577708169,0.1692314372015875,0.08991436081671715,0.4176930462715908,0.9846154828577622,1.5686187661498028
7,2025-07-11 08:18:42.480,0.3268484765283495,0.1498074279988156,0.13761302105054696,0.2076176025529428,1.3592508523018603,0.21775730824997064,0.47158801492006175,-0.47158801492006175,2.0620549652577314,0.17957934694838693,0.08539819060691414,0.45735122191044664,0.9905272311231007,1.5624705248363528
7,2025-07-14 08:18:26.861,0.2999778755479902,0.14406092527293202,0.1395568551770539,0.19945219220241078,1.3601222450826735,0.20594897237006987,0.4265245410162913,-0.4265245410162913,1.920362126764737,0.17871377464387092,0.08398147365382874,0.4479964925217363,0.9374260489845698,1.5266922142360086
7,2025-07-24 08:18:25.446,0.20678218837644138,0.07763285115657341,0.08607382095823832,0.09172356273732966,1.1543284513219585,0.12149710968402808,0.2615512060301822,-0.2615512060301822,1.5602350240276104,0.13155017331097638,-0.00046318727058799043,0.31443477854219276,1.8581887739404,1.2255293147110946
7,2025-07-29 08:18:45.291,0.35796043738102257,0.17583179655429707,0.17025769789018652,0.23301639423280743,1.283242239706836,0.24957618020059905,0.45422564624645373,-0.45422564624645373,2.289052582024514,0.19612090832841553,0.09695663424551665,0.5101186136365927,1.0031629112614764,1.6479552952128067
7,2025-07-31 08:18:41.056,0.33214735892446423,0.16605629033364652,0.1593562080396658,0.22356927275179742,1.3171673486644966,0.23400173614267158,0.44218850305511426,-0.44218850305511426,2.1536008671376914,0.193722252170858,0.0842085946032953,0.5170920742745708,0.997421007048464,1.6268533598003805
8,2025-06-01 08:18:40.448,0.3570369322349708,0.15516728403462585,0.1459742307455248,0.21880020143944917,1.3973930966117643,0.22808861228789307,0.4806640816261323,-0.4806640816261323,2.1561835824363627,0.19090043507326984,0.08092435452153236,0.4889661459725165,1.1889981726241317,1.6233102589659862
